SOURCE,DESTINATION
59c32d938a2aa0000bab5378,5fb4a4eae4886e0013d75534
59c32d938a2aa0000bab5378,615f04d6065b340012a9c092
59c32d938a2aa0000bab5378,5facb0837521d60014ce46df
59c42e26d40362000bd3755b,5e8df12297ca85000ef56990
59c441ce19da7e000b5f86f4,5f29d8bbdefa0f0013b54cdc
59c4674daceef6000a28d369,5d5a90e68307d0000e605906
59c47f5a121a01000bccedf4,5a7f7614a6b464000c899bbc
59c488efaceef6000a2931b9,6029bf0de32c0300126eece8
59c586296979f7000ab2b3ec,5c794560217996000ffe83a4
59c597d970801f000b315542,5fdee03d8db3af0012e3faac
59c5b58c490f66000a70d304,5f8677a693229400134028e8
59c699e5687446000d830936,5eb755fa30360f000e8d966f
59c6d1626eb73f000bbf564e,5f7105f0a3ac5800130eda88
59c6dd96490f66000a7397c0,5f80d5082665e100130d6661
59c717b1687446000d84fd37,5f0a9cf4ac5a1a001367343c
59c75408c8a627000b3524f2,5e2657b9c42a2a000e5e7984
59c7e9fe490f66000a764fdd,621dc0262bea1a0012c8324b
59c81b3ac8a627000b36c482,5fae38e92beca700137995af
59c84ffa8a98c8000ac78eef,5ed3f1924be084000e9fb6c6
59c87277c8a627000b381698,621ae092463497001259ff3b
59c88b504f4318000b11a3f5,5eaddf3132c20a000e50b368
59c88d408a98c8000ac8cbff,5da4a748f8ce10000e57c690
59c91fcb119792000b30564f,5ae8a752f17fce000f4e46ac
59c9678e1a2fd6000be744ad,637d0ab5eb8c8600118739af
59c96e59c8a627000b3aac5a,5f1b2436b00afc0013dc0a6f
59c99672996370000b8dde63,5b68d9f893efce000fe4a8ea
59c99ef1d0d446000b9e2b6e,5c5d1894b2a9c2000fe50020
59c9cc899bd97f000b5e6a4e,5f10d746de2d8400134eae85
59c9cc899bd97f000b5e6a4e,5e706cd329d402000efc8bed
59c9ce2583a53b000a6fb0a0,615d1959ef01680013a122c5
59ca46a7a1faf7000be520c5,5f3c20a32cad150014c35d64
59ca92b583a53b000a70ee41,611d677dafec2b0013e06853
59ca92b583a53b000a70ee41,600c890eddd2050012249032
59cb12b90c0b24000bccde04,5a562af0f313be000b619c06
59cb154d4a4d64000b46d1f3,5eba26583fb9f1000e22e0e1
59cb154d4a4d64000b46d1f3,60b03f1eb0b3ef001283e857
59cbcfcc7cbe10000a2f6413,5c81b1e60841f8000eb26a39
59cbee13d564f8000b8fd75f,5f9b6c9b7fc44c00135f669e
59cc291ebd0891000b68e149,5c4f6a8a38fa65000f27aea6
59cc2f35c45b7d000a72cce5,5e8f3b41b40ae2000ef6abe6
59cc3e4ff8c5c1000b27dbb9,616ef89db8a78a001320df24
59cc59912cf625000bf62a84,5f73513f79edd000135752c3
59cc92f9f8c5c1000b28f298,60c14313db249f00128cf9b4
59cd6fb3d1b3db000b50869a,60237bbd0650a10012d921ca
59ce84036523f2000b9c950c,5c8b3c81876bf2000e00c720
59ce865f6523f2000b9ca083,5d73fa2111c4d0000e870cb7
59ce97ddc666d1000a577078,5fb43dc9402e210013fe8ace
59cece6df9fdae000acb086a,5a0512c3dfe01e000b7cd873
59ced22d924d6b000b9e9985,6014a2a83de7d00012f23a0f
59ced25af9fdae000acb135b,60bfdfacbe09fa0012d2648e
59cedf694f15c8000b0fbcdc,5e098039b1044d000e928197
59cfaa89981f3e000b4560da,5dfe5e8f5bc914000eb521d2
59cfbcc97ad1d1000b68293a,5c4f54ed47cc8a000fd24109
59cfbef0f992d6000b225053,5e8e36876ac41d000fefb25a
59cfbef0f992d6000b225053,5f491039cfba29001399744b
59cfe78ff992d6000b22ea35,62bf5453cb93fd001294dab1
59d012b7981f3e000b46db0c,6012347230305b0012ea8409
59d03d26372fae000b91fd31,5e837654fcefe2000e4444c6
59d077027ad1d1000b6b3c6d,6525ad44c762b10011909e40
59d077027ad1d1000b6b3c6d,5f9e0ee55a33c00013b012f1
59d0818bcd8787000b2f6b5d,5e3b0fadbd76c3000ec53774
59d0818bcd8787000b2f6b5d,5af4975b63bbf1000f8d741f
59d112c94f15c8000b14f5a4,5fea3f3ef8b962001256393c
59d1613e4f15c8000b164606,5e823e75c2a6ef000efb2204
59d175d37cc642000bd7b179,5eae343132c20a000e578d85
59d175d37cc642000bd7b179,5edb3b0dda1e3f000e89e885
59d19606f992d6000b28525d,609180c4e360450012176737
59d1bb4f4f15c8000b17b7da,5ec76bdcfe5504000f8568ab
59d2ba6cacd2a0000bcab1ef,5cc12c92d78f3a000eda800d
59d31978516e09000b21d513,5f23be48fcd151001332d8c6
59d53bf697796d000a6c1979,60367740feee7a001216f86a
59d5584d2a987e000bd24673,60654e6fef3bbe001259c019
59d6e09845a2e5000a8c3de5,5f4a93d89b59f40013f848ca
59d6f5eb033c72000b3e7c78,5d857d90918086000e8e4f6d
59d7099143d73d000b827d04,5a5c830897b1cc000a3e7e45
59d7162902e8ab000b356b7f,5e2282d7257df0000e4832a0
59d73457fc3e85000bd56a73,5d6916a03a43d6000ee21647
59d7b7f9055666000b223cc9,5fbc3e71592e6600135c99c3
59d7e88a5a2545000b39e4fd,5e1bf0153132ab000e8284bf
59d7e88a5a2545000b39e4fd,5e7ff22659e70e000fa9106b
59d7e88a5a2545000b39e4fd,5e811c2ee0b1c7000e4c4d1c
59d82a8c0b9f1f000b790ae4,5f4801ac8ad7ee0013ee1b4c
59d853aaa30616000b189653,5b76f60ca4b23b000fa95108
59d93406a30616000b1a51aa,5a83ac8ba0ecc8000cf8c970
59d953f4ec2f19000b030321,60107f3921f6d0001290b60f
59d972a60b9f1f000b7c0130,5fb381bce60cd20013fa844a
59d98809d341c3000b0099be,5e795b76e19252000ef79fae
59d9e440cebdeb000be10234,5ed6febf883a2a000ead7db1
59da6c90c6c664000b535909,5a51b660d6ba08000b53f42c
59da7101ec2f19000b0573d1,5f8385d5429ae60013576731
59daa62370574a000b8ea1be,5c8ddcbbee5c7c000e6e24b4
59daa8a6a30616000b1dff2b,614943f224dbe900136d5708
59daa8a6a30616000b1dff2b,615a4b68169f470013cf9ad2
59dafd5bec2f19000b07edf3,5e71b58c1f9b3b000e0022ef
59dbcb9aaf2d78000b723359,5d4dd0645243a3000ef00cf7
59dbe3e92c73e5000b32e3eb,602d6145716efe00131af7eb
59dd94cb851042000b55ce19,618d6890122baa0012b99516
59dd9bde03da38000b4a29ed,5f065f06c3e03a0013cc5ca8
59de2b63ddb3dd000bd3a336,5fb0702fdda5ac0013b90a32
59de9c34e464ec000bfa69a9,61b35399a3fa5e0013398f84
59dea8188ccb30000a093c16,6094ac361c822a00124a8390
59dfc527172942000b10e282,5f4d9bc7dcd4bb00133d0050
59dfd6c6172942000b111097,5eb61f9d3fb9f1000eebbcbc
59dff27fdb9bc2000ba3f56a,5c2c49bc57230a000fb282cc
59e0c70f45040f000bcc0723,5fa5ad827f4b1300138f8606
59e10adbfa57ec000b5acdf1,5c8ed86595d2cd000e49bcb8
59e19051d5f20d000a751afa,60d606832c3e3f0012db4cee
59e235e0112c05000b5e5c1c,5e83687e945760000e18ebac
59e38a1709f493000bf84687,5da3afd56b6e0f000e7b5c6d
59e3b02004b395000b910e75,60e1396e2edf4e001398ff15
59e3d22669e2b1000b72398d,5cd0cc3969309a000ee9cad0
59e3f7441c0748000bfb347b,5f09fb8ade11070013272bf6
59e3fe9a69e2b1000b73159b,5e88113e2bcf3e000efa63b0
59e41c1a69e2b1000b739411,5c58862e7d461d000f7b4548
59e41c1a69e2b1000b739411,5c58862e7d461d000f7b4548
59e41c1a69e2b1000b739411,5c58862e7d461d000f7b4548
59e42f26ff591b000bdb964a,5cbe388a1f0ecd000e340226
59e536c5a43c7d000b4edb0b,6022dd77bdfb8600123e86b3
59e5375e2374bc000b7e0e67,601429af191b77001210b94b
59e5375e2374bc000b7e0e67,60137bf820caa100129224e1
59e5375e2374bc000b7e0e67,62758fc27029610012268c9a
59e5375e2374bc000b7e0e67,60145a079b39820012f655d6
59e5375e2374bc000b7e0e67,602199b58e9d9300125531d2
59e547e821883f000bc99c27,6144e97c82f1e00012c49c32
59e67cf2c46253000bc3016d,5e7d5b28787126000ed865eb
59e6817656df47000bf1ea26,5f34a0bc915ec60013eb56c0
59e81b290f0a12000a3d0a52,5f53c27410e9550013cc1e09
59e96137176a0a000b560a70,5f089b56ac5a1a00135219e8
59e9683f321615000a5561d8,5c50ac984f6194000fe2e9a2
59ea61b84177a6000b652a6a,5e2e2b41463698000eab75c5
59ec270375f0ac000ae49d25,602804cdf11f990012984b0a
59ecdf7567b029000bb7409d,5fc9645dea07ba00134a3027
59ed0ee4bf35bb000bf6f8f9,5dce1d2ae430c2000edafce1
59ed0ee4bf35bb000bf6f8f9,5c510831f3c126000f14beef
59ed169c87e7d1000b64f86d,608aee823519150012958bee
59ed4074e0d50d000b2ce398,5fbf2ad0fedf380013a952fb
59ed6b0ce0d50d000b2dcee8,621b1a3c4212ff0012ba25a4
59ed6fa3e0d50d000b2de2d2,5b9db44c0715ca000fb90ac2
59ed7950238c9a000bba837a,5d671d4a0f7b43000ef375d2
59ee1ed80a273e000bac130a,5d2aa69ab6c2a8000e7fcfde
59f012354199bd000a72c0f6,5dc32299c3f4f1000e4b7756
59f0babf3669ff000b2dc695,5ee59f0781809e000e195290
59f0e3d4bc2750000abfeef9,5df9996cfde353000e73ae11
59f0e3d4bc2750000abfeef9,53d2cb1e52357102000003f2
59f0e3d4bc2750000abfeef9,5ee9317f2ae69e000e210738
59f15f78b02e62000ba59dbe,5c8efa8eb34efe000e409c9a
59f15f78b02e62000ba59dbe,5d470aa3000fe7000e25b821
59f1d6cc6099f2000b6f43f2,5f27ba7373a9960013c09179
59f245c29271d7000b182c88,5fc274028848b0001304f829
59f2884a65e761000abaa74c,5a0293652ed4ec000bcd850c
59f2be26648cb5000c753904,5e376e5eda799f000e5a61ff
59f42de3240b35000ab1371d,61ddcad61c61030013a63d44
59f5533d874b9a000b41f9ba,5f7a2de1d996a5001431838c
59f5557c79c043000ba847b6,5fb01f68dc3c010013975c05
59f6317e1ae3c5000b9a7bce,5edd8ba385e974000ea6c8a1
59f680cf1ae3c5000b9bc3ed,5f308dfc0de5ff001370d328
59f69d679e3040000baec3fa,5faf1421dcf8ff0013fd6b28
59f76b3e9abd0c000bd80223,5c4a73b3ab4de6000f243593
59f7978199975c000bfd3783,5c8594a977fad9000e6d9e8d
59f79cdc6fdebc000b81b928,606bf9ef259d310012ec3c82
59f8e4f78fb05a000bb8d5a7,5ca97ec5bd6c86000e3d303c
59f8ea51d40a87000bf07b00,5c4fb7067a5cb7000fe50a0c
59f8ff3e6a1b81000bf4ce69,5ea1eee6956a43000e072332
59f92df7f00b58000a482a44,5d64c2d0b3bd2d000e4c03b5
59fa3adec7bb53000b276ab7,5ebb1f573c6d3e000eb1f181
59fb061a9f6218000b87bcf8,614771aa8a7bfa0013b5e840
59fb3d7cef3720000a97e60d,5c091c99d738b1000fbc513d
59fb7ed301fc81000baeadf2,5c4f91b0435d93000fde562b
59fbadaa2a0ee7000ba04f33,5d9a1dd02d9f40000e7046b0
59fbadaa2a0ee7000ba04f33,6180446af3153b00126a11b6
59fbadaa2a0ee7000ba04f33,5e9622609a30c0000e9d756e
59fbfa68e39130000b4631e7,5e67c9c1c1e799000e9612a9
59fce856999582000bc9cf79,5c5f821a589abf000ff3b695
59ff7f4286a211000bd48f08,5d3b26b2f257b0000e348d08
5a002e7de44138000b79a860,57d111ec31596d0b0000090b
5a002e7de44138000b79a860,5e38506ec544ac000edbbf00
5a00b63e86a211000bd6a389,5eed8d5948942c000ea83db7
5a00f6ed683974000bdb59c8,5e8f3e5ab8bc10000e13a9a1
5a02433a307007000b46e8f1,5ee3d95f42a39c000e202cdb
5a026c7afdbd26000b97c66e,5e409add04024f000edcdea8
5a038c7fe42de3000b3a140f,5c74641a604277000f9123da
5a047fadde1932000bec4f07,5e712bfc94c420000edd5b1c
5a04a6c2861a55000b2523d1,5d7adba73e4c31000e73c0ba
5a04a6c2861a55000b2523d1,5d793dd6083124000fb98cd8
5a04dddb241338000b0a5803,5e6e7e01c5f619000e01bcbb
5a05df636d5593000bdecb8d,61fb39db748d2f00122f1907
5a063c143a5f79000bf04a73,5f2acce65b7ebd00131de629
5a0739b6f1be15000bebb189,5ccaedbef526c9000ec0a8a4
5a076f6eae0ca1000bd18937,5f56636b95b0920014c9ee1e
5a078d0eb0efbf000b23dcd5,5e8bd4154afde4000eaf0993
5a08e846ae0ca1000bd568c1,5e1f1aff23580d000e8ac274
5a09b834f4c992000bb7326e,5eeeaec748942c000eb1e6be
5a09d389d76387000bcb5e66,5c6f260569e381000fc9ae08
5a0a498f2a4c77000ba548f1,5c858e14be2bf1000e13967e
5a0a870f8b24a2000b126f38,60cbaa9e9e176100120de7cc
5a0a9adec96f7d000b5d15a0,5e8668ffe4a5ef000e22e020
5a0cbc772abd0f000b2c289a,5f74fea714513400136ff531
5a0dcfba8ab521000bb66cb7,5ebedeccbbbeee000ec4e3c4
5a0deac7c3047c000c5e1e7c,5e9a475e081da7000e4fe881
5a0e614d4ee289000b8ff8ec,5dd1d539ec279d000e290f38
5a0e6bff787ffa000b3e0b5b,5cd8e26ca00725000e876699
5a0f1cdc7ff641000b62142d,5d236e1346c8db000e180beb
5a0faa6961fff9000abed771,5ab7e6e8d072c5000c76ae8e
5a0fc95fea3b99000b568a43,613506f8c380e7001306bf1e
5a0fcbdab84889000b671d81,5f4445943122d2001490f803
5a106dbe175bb1000bf8fb38,5e93c564ad80ce000e610ace
5a10d765faebfb000bab14df,5d4dc7c6cc2890000ef44e62
5a120ef996e052000bff649e,61d7e6df92d6c60013955ef8
5a1263481aa9bb000bd38fcc,5c8544ac107a78000ea02486
5a126db11238f4000b498764,608892ae42f8b10012c57c06
5a1334ec0b7094000b083636,5f5edd8852d16500136e96d0
5a160bb1fe4da5000bf6e6ed,5cf40385f17252000e968a54
5a1a2bc0e285c1000b35cfa9,5d58637fc933d6000ea222f4
5a1ccf39c6dba4000b278a8a,5bf51f9cb7f24a000f832cfb
5a1da0d0d3d3cb000bc533a3,5f09fed89e9b440013e4eb55
5a1e512f1d6458000a0cda6d,5defc09350be1e000e14c58f
5a1f69277bc86f000a28091b,5c89c7a7454cab000eb133a7
5a20d9e2ddc6e5000b5ece05,5e7533db262ebb000e8463da
5a21b72244c009000a06e7bb,5c4e310a044791000ff3d38d
5a221e1284a643000ba409e4,5ff5f295caa3670012a3a64a
5a2292c228e1cf000b2d4b96,5e2e646f463698000eae4a82
5a23c2f6d51d42000b351dab,5fa25311714df3001373b389
5a24a84528e1cf000b336192,5f19289e57be0b0013c722de
5a24d61b1609e6000b094d89,613da3ee7471ea001361c218
5a24d61b1609e6000b094d89,5b1d669538b7ee0010e428f0
5a25667143130f000bcc466b,5db4af6f9687c1000e925627
5a25add9dda1e9000b0ccd13,5f752ecef5c4bd00133666d8
5a261de628e9f9000bffe848,5ddb239ab7ff2d000e9453a6
5a2857790450b8000b68aac3,60170274298ba10012a6f29d
5a2c325b75aae8000b0a457b,5fe2314e0f0e480012f74ee7
5a2c6747afaf62000b1a02f9,5fc29ccb8848b0001306babd
5a2db1c385af91000bb71e98,5e71347c5b03d5000e91765a
5a2db907cc1188000bc67283,5a62de832d20d5000b042603
5a2defb7e86d42000b229cfb,5f0a474bb15de70013439458
5a317c3015d309000bf3708f,5c4e5b0bca5f84000f176d98
5a32fa86a6a806000b7b0c3a,607c870f1c0381001115ea78
5a352a97aaf0a7000bd5dc94,5f963fd22c403c0014607861
5a352a97aaf0a7000bd5dc94,5f2f4d0d0de5ff001364476d
5a372067aaf0a7000bdbc67f,5c69dc87d69e9400103c07ce
5a3840e1bc310c000b2b062a,616a0136b7fb43001350aec7
5a3b62fa7df101000a8d90f6,5c5096440bc0af000f5797c4
5a3ea1aa03a73e000bfd8502,63249e7e7be7e300122ce1d8
5a41f14480dccb000b51ce25,5eb6e8bf30360f000e85abcc
5a42036314f729000b1f9bee,5ffb7dd8171cf100123a8e9c
5a4327ccd85cf2000b902192,5d5743ede63df2000e5afe7c
5a4327ccd85cf2000b902192,5a93893d044364000c821194
5a447bf7d85cf2000b9289dc,5efa36d51eb700000e438f58
5a47526ac87afa000be765f7,60a16f64f06d7300129e7beb
5a48115a728452000b4a2c4a,5f08ac5cde110700131bca26
5a4830ef977bbe000bf5b444,5cbb59d9cdf274000e06df91
5a48622ee45813000b29b8cf,5e7f6668e0b1c7000e219fef
5a486495c87afa000beb0cb3,5e8be74297ca85000ecc1235
5a498d4dee44a9000b0aeb52,604419336b4b1f0012eeed86
5a498d4dee44a9000b0aeb52,5dfab5ef0b9400000e74d7ee
5a498d4dee44a9000b0aeb52,5b71e11b9523b4000fdd286b
5a4a5cd35191f0000b4929a8,5d22665f18c63f000ed1e5a8
5a4a8742015476000b9975ce,5deea40c46bc5e000e724580
5a4ad01f2afcdb000b77778b,5eb0dfbd21775b000e4b7fd1
5a4b073bba272c000b5dec85,616f367e0a729d0013693d55
5a4b28eb53b876000bc87dc4,5c64c4848fc8a6000e8664b8
5a4babe514d8aa000bca84b1,5bb2367d2a3b4c000fccacd7
5a4bc5afee8899000b699cc3,6121a2411d6a7a001371675e
5a4be6b79fa370000bc16a39,5d8b9d73552643000e6dd7d9
5a4bf88592f7f6000bba6f8f,5c9bd9948bf20d000eb422d9
5a4c0380c711d5000b7aa4fa,5cb3ee4f079f56000e727473
5a4c081bc28bc6000ae73ff5,5a6d2b18effe88000a59464e
5a4c15a5061f8e000bac0c73,5c58d4abb39a08000ff0e63c
5a4c15a5061f8e000bac0c73,5c58d4abb39a08000ff0e63c
5a4c855d2ef12e000b31bbec,5f341ab6454a3f0013199f57
5a4d04960dfcef000bf60f88,5d0bb2e70cc88c000e1102d1
5a4d22c7be961a000b4369f8,5fc1a523c3e44800131eac14
5a4db2f285aedb000b166667,5fd3b92bffbff1001221933d
5a4dbcb35d49ac000b1f59e7,5f77bb89dd2f2a00137fa4b2
5a4eb150b24810000bd57959,5cd071d1191086000e664039
5a4fb50c519925000b8aa7f3,63e9103ad0a2590012398629
5a4ffe5a4ba86e000bb26d75,5e745c52f6cf0f000e2a2069
5a5004f70fdb26000bd8c4ef,5dfe5e125bc914000eb51de1
5a5025ebdda29a000c720a1e,602b226203d57d00128a0d4d
5a503559d62490000bd85ca8,607e43c9dad6140012b8552a
5a50fb6a984cc1000b394484,600ddfb876c6c600122ed4f3
5a514c33aa7d52000b8cdd68,5e752779262ebb000e83a1d5
5a51b498316ac1000b6b5561,5fd6b0faa36db000134dc64f
5a52bf41cac6dc000b6a72f9,5f1b6c79ecb00e001321f9c0
5a53c47b339e21000be99ff4,604e496853c22600122638e5
5a53c81e51f56b000be8e290,60ec72b93536ea0013eecfdf
5a53f7444954a7000c20395d,5c70ae9ca846a7000f3d6616
5a53f7444954a7000c20395d,5c70ae9ca846a7000f3d6616
5a53f7444954a7000c20395d,5c70ae9ca846a7000f3d6616
5a543231b64b01000bf0feec,5ce8da21245c81000e751d13
5a54ebdecdbf5d000b6e2616,5d921a2c595492000e50b740
5a555e4b43e16c000b1fb8cb,5cfd97b3d0ca95000e524244
5a5571dc7960d5000b5454f0,5f2f40d9e881ea001367d615
5a55a96110fef3000b511406,5ec8d4036a22f7000ef4616b
5a562af0f313be000b619c06,5e117f54998a2a000e29b364
5a562af0f313be000b619c06,5e55b4ca718889000e8f0bb1
5a566fe2c83ab1000ae1c566,5ed438dc32c54f000ee19463
5a56d30e71b8d7000b924750,5d9571c3582de0000e65f261
5a56d30e71b8d7000b924750,54b5dcb7bb2ea002000002e5
5a56d30e71b8d7000b924750,5dd6258e2895bd000e4399db
5a56d30e71b8d7000b924750,5dda093d3d4b14000e7c55cf
5a56d30e71b8d7000b924750,57bd35168f6b630a00000efc
5a56d30e71b8d7000b924750,5dd79355f94c3b000ed1eaa6
5a56d30e71b8d7000b924750,5ddcc523b85ade000ede18ff
5a56d30e71b8d7000b924750,5e66c1b2c053f6000e0465ec
5a56d30e71b8d7000b924750,5d97ac6a824202000e2ec3b9
5a56f04acfe89e000cebe3f4,5ca68174a82b16000e79503d
5a56f04acfe89e000cebe3f4,5c5c92659b110b000e86295a
5a57cc29535824000b920a92,5f2880a384e9ed0013b416c0
5a583a58d1bf32000b124197,5e13c5da83d388000e8e4e75
5a584837532090000bdddaf5,601f584c2ceeba00121721c8
5a584837532090000bdddaf5,60382525de4f170012ce7c50
5a584837532090000bdddaf5,60380cf1f092130012c23d25
5a5bb58715e808000bb51899,5e517c9c79c985000e2e6b12
5a5be9af5e9a2c000b9f9f90,5cbe56623bfe13000f843aaf
5a5bf680b8632b000b080e6a,5fb5627b69119f0013bea546
5a5c1f1f4268d8000b47c738,5e710072e21e1c000eed4608
5a5c2c804268d8000b47ffb9,5c6cf63561a262000f4462d5
5a5c2c804268d8000b47ffb9,5dbf7a14319027000e0042cc
5a5cce765c4a50000baa38be,5e0ff11783194e000eb2e17f
5a5d4330ce83a4000b295079,61d260db3c857f00137a9a5d
5a5eae7fd1cc28000b2627c4,5f2073d5e6020f0013f7ae23
5a60b961178ac7000b0cbe72,5eae4a692a5cfe000ef5ef97
5a60d8e2576f02000b48d233,5d22227a18c63f000ecedc11
5a60e334576f02000b48f474,5fba8c1b4f6d6d0013c357d1
5a610cee04d121000b13a4fa,63bf7d4b47874b0012bc7f01
5a611ae26bb02d000b544d5e,5cfc0bf2d0ca95000e44a748
5a621a3bca8e33000aca023e,5f95f68024f6940013f1dbb4
5a6292cce81a49000b3719c7,5ebc2169c833a4000ef1cd59
5a629678a7710b000b906ae8,5ea4a7c0f53997000ed4a392
5a629678a7710b000b906ae8,5e7c27bd156066000ee217ec
5a62cee93bf602000b0bf609,5dd8dd2cae532e000edc1775
5a637de542e868000b47e1b5,5e733443434e97000ec5cb5a
5a63c970352507000bc55638,5d517939561723000e821014
5a63d564fa8f49000bd1069a,5d25f668c19306000e5112e6
5a6419179a10a5000ce8af97,5ff38231fa15c20012c9761a
5a6419179a10a5000ce8af97,61d9eecbc9258b0013816632
5a6435f4352507000bc74b96,5c6062b1d24e76000f52909f
5a6495e2678317000b772190,60b25da8ad75ae0012612e06
5a64d3e0fa8f49000bd3c215,5c8979d1e17f81000e909a46
5a64dc52cc4be9000b3a5df5,5c44be7b44b139000f106580
5a64eb72dfb662000cd9b018,5ed7f3c12505fd000e8082d7
5a64ed1427a1e7000bc91f07,6274cf68bbf00500128e4941
5a650d54e98f2f000bc8063e,5d8fcc5cfbae9b000e32bf35
5a656a1a27a1e7000bcbda3d,5e4d6a7577e52e000ece4219
5a656b285c4135000affc6d7,5dead79c362e3b000e50f1fb
5a656b285c4135000affc6d7,616fafbb1ce96500132c62d6
5a656b285c4135000affc6d7,6074ede5c0910000128cf40a
5a6661296f5f60000b00ae24,5c9fe23c50d03e000e2062ea
5a667011355fea000bd845e5,5fee577738ae6e0012d33590
5a6776c641c17d000b46ece7,61ed0519255a29001311d3a8
5a679a05c659d8000c9f140f,5e82ab1fe0b1c7000e6b893d
5a682f87ebc1b7000a8edd44,5c61b75dd24e76000f56f5bd
5a68fa4308df3b000b951a87,614e53edae64470013333863
5a6a1b3dc8f66f000b126c52,5d59f90765e256000e3282f0
5a6a433f9e1719000b40c052,5cfc276745e697000e606ff8
5a6a433f9e1719000b40c052,5fdbdbcbad3ab70012e78445
5a6b77d474d167000b528bb6,5f7a45d1f5f3e600121c0773
5a6ce11f9b1dd5000a9ad8fb,5ce35de90a3c32000e32d3bd
5a6d108bbca2c5000b571ed2,5fc7cce154165500133992ab
5a6d7e42effe88000a5adf86,6215c4b7213ae40011bc3de8
5a6e2708388c8c000bd301c5,5af92f402f025b000fb49b00
5a6e331ef0b000000b8f75d8,5caeab3d503a92000eacb303
5a6e3cacdd53cb000b95ca1d,5ccb5363dcf0a4000e1fb7ce
5a6e3cacdd53cb000b95ca1d,57d43f0fd1806a0b000000e7
5a6e3cacdd53cb000b95ca1d,5c67157c2683d7000fdc80a1
5a6e3cacdd53cb000b95ca1d,5c7f4b533d477e000fa6b207
5a6e3cacdd53cb000b95ca1d,5c5e049fd24e76000f4b0b7e
5a6e3cacdd53cb000b95ca1d,5cb2b9f4079f56000e6e6c1d
5a6e3cacdd53cb000b95ca1d,5cda0cda5c6b10000e6d9262
5a6e3cacdd53cb000b95ca1d,5ca6dcc1461974000ff1e14a
5a6e3cacdd53cb000b95ca1d,5c5a8172e47559000f1cf27c
5a6e3cacdd53cb000b95ca1d,5c6d897f03868e000f3e386d
5a6e3cacdd53cb000b95ca1d,5c7e679f139eeb000f349c8e
5a6e3cacdd53cb000b95ca1d,5c587056801963000f53dd13
5a6e3cacdd53cb000b95ca1d,5c4d0b7d45eb9a000f33cf3d
5a6e3cacdd53cb000b95ca1d,5c4e9c21fe2cdd000fbf92ed
5a6e3cacdd53cb000b95ca1d,5c4bb2954e8980000f455f37
5a6e3cacdd53cb000b95ca1d,5c5673bc6c5321000f74cb97
5a6e3cacdd53cb000b95ca1d,5c5dd6feec0f0d000f30400f
5a6e3cacdd53cb000b95ca1d,59d64a71bafb3b000bdab49e
5a6e3cacdd53cb000b95ca1d,5af12587e15e21000f28c204
5a6e3cacdd53cb000b95ca1d,5c5b274df615df000f2919ca
5a6e3cacdd53cb000b95ca1d,5c7cb78c7ca804000f6e189e
5a6e3cacdd53cb000b95ca1d,5ba05dac942637000fd99598
5a6e3cacdd53cb000b95ca1d,5c4bb2954e8980000f455f37
5a6e3cacdd53cb000b95ca1d,5c7d88d9635671000f93d3cb
5a6e3cacdd53cb000b95ca1d,5c3d72754aad31000f88fa0c
5a6e3cacdd53cb000b95ca1d,5cb9243f73f685000e294af3
5a6e3cacdd53cb000b95ca1d,5c98ebbe8d1128000ebcf516
5a6e3cacdd53cb000b95ca1d,5c96619ce13f5c000e043f1c
5a6e3cacdd53cb000b95ca1d,5cc1a88f406b1a000e6c3aed
5a6e3cacdd53cb000b95ca1d,5c5f75bae5dc72000f73ed2e
5a6e3cacdd53cb000b95ca1d,59dab8450b9f1f000b7f46ad
5a6e3cacdd53cb000b95ca1d,5cae403f95044d000eb6bf4b
5a6e3cacdd53cb000b95ca1d,5c5db0e4a30147000ed05756
5a6e3cacdd53cb000b95ca1d,5cc9ce97916093000ea02ff4
5a6e3cacdd53cb000b95ca1d,5c54ecd5801963000f48c95c
5a6e3cacdd53cb000b95ca1d,5c639cc20eac4e000f4deb71
5a6e3cacdd53cb000b95ca1d,5c4d69fa044791000ff17ec4
5a6e3cacdd53cb000b95ca1d,59d64a71bafb3b000bdab49e
5a6e3cacdd53cb000b95ca1d,5c587056801963000f53dd13
5a6e3cacdd53cb000b95ca1d,5c5dd6feec0f0d000f30400f
5a6e3cacdd53cb000b95ca1d,5c60ec1d589abf000ff8a2ab
5a6e3cacdd53cb000b95ca1d,5c6d897f03868e000f3e386d
5a6e3cacdd53cb000b95ca1d,5c8e8d65ee5c7c000e6fadbf
5a6e3cacdd53cb000b95ca1d,5c5e049fd24e76000f4b0b7e
5a6e3cacdd53cb000b95ca1d,5beddb174c9a46000f43bcb3
5a6e3cacdd53cb000b95ca1d,5c57f3a17d461d000f7a34c2
5a6e3cacdd53cb000b95ca1d,5c7f0be449df65000fb394a2
5a6e3cacdd53cb000b95ca1d,5b1c3ac438b7ee0010dcd7ef
5a6e3cacdd53cb000b95ca1d,5c3d72754aad31000f88fa0c
5a6e3cacdd53cb000b95ca1d,5c6511792d078c000f20f884
5a6e3cacdd53cb000b95ca1d,5c64ebe8570160000fb2963c
5a6e3cacdd53cb000b95ca1d,5c5dc71e50f808000fd9afb7
5a6e3cacdd53cb000b95ca1d,4f68dad70314bb0400000014
5a6e3cacdd53cb000b95ca1d,5c58943984c65a000f5ad0a3
5a6e3cacdd53cb000b95ca1d,5cbb9f3d5a6cd1000e71542f
